gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_value,tenure_ratio,service_density,tenure_MonthlyCharges,Churn
0,0,0,0,10,1,1,1,0,0,0,1,1,0,98.55,1008.55,1,0,0,0,0,1,0,91.68636363636364,0.009905403397553365,1,985.5,1
0,1,1,0,57,1,0,0,1,1,0,1,0,1,90.65,5199.8,1,0,1,0,0,1,0,89.65172413793104,0.010959852330410705,1,5167.05,0
0,0,0,0,34,1,0,0,0,0,0,0,0,1,64.80738394776895,2247.84767424803,0,0,0,0,0,0,0,65.0506124548964,0.015455783223363207,1,2170.938874487119,1
0,0,0,0,17,0,0,0,0,0,0,0,0,1,34.61425174827056,599.7225929257418,0,0,0,0,1,0,0,32.60201631521551,0.02919082440067739,1,601.9967110814327,1
0,0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,0,1,0,0,0,1,0,18.11063829787234,0.05397793945083314,0,901.6,0
0,0,0,0,56,1,1,1,1,0,1,0,0,1,64.65,3665.55,0,0,1,0,0,0,0,64.30789473684212,0.015273213238603046,3,3620.4000000000005,0
1,1,0,0,1,1,0,1,0,1,0,0,0,1,55.8,55.8,0,0,0,0,0,1,0,27.9,0.017605633802816902,1,55.8,1
1,0,0,0,31,1,1,0,0,0,0,0,0,0,80.4597229309972,2594.9880907947368,0,0,0,0,0,1,0,80.24831987441264,0.012247816558492332,1,2524.0421645339197,1
0,0,1,1,7,1,0,1,0,0,0,1,1,0,69.7,516.15,0,0,0,0,1,0,0,64.51875,0.013535724644687228,1,487.90000000000003,0
0,0,1,0,70,0,0,1,0,1,1,0,0,1,39.15,2692.75,0,0,0,1,1,0,0,37.92605633802817,0.025986078886310906,2,2740.5,0
0,0,0,0,24,1,1,0,0,0,0,0,0,1,80.01846171371069,1860.340124245098,1,0,0,0,0,0,0,74.17608649129849,0.012941636854407423,0,1926.991682848824,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.5,27.55,0,1,0,0,0,0,1,9.183333333333334,0.07005253940455342,0,39.0,0
0,0,0,0,13,1,0,0,0,0,0,0,0,1,75.64792286965431,931.8047415747604,1,0,0,0,0,0,0,66.91364814757854,0.013979993824788617,0,979.9332704685595,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.0,44.0,0,0,0,0,0,0,1,22.0,0.022222222222222223,0,44.0,0
1,0,0,0,24,1,0,1,0,0,0,1,1,1,94.6,2283.15,1,0,0,0,0,1,0,91.32600000000001,0.010507190858743952,1,2270.3999999999996,0
0,0,0,0,36,0,0,0,0,0,0,0,0,1,67.35868538609594,2419.439278579236,0,0,0,0,0,0,0,66.46282125263707,0.014976887167087203,0,2383.8273971693707,1
0,0,1,0,40,1,0,0,1,1,0,0,0,1,80.0,3168.75,1,0,0,0,0,1,0,77.28658536585365,0.012619291742250967,1,3200.0,0
0,0,0,1,1,1,1,0,0,1,0,1,1,1,99.75,99.75,1,0,0,0,0,1,0,49.875,0.009925558312655087,0,99.75,1
1,0,1,1,19,1,1,0,0,0,0,0,0,0,25.6,485.9,0,1,0,1,0,0,1,24.294999999999998,0.0390223865270076,0,486.40000000000003,0
1,0,1,0,44,0,0,0,1,0,0,0,0,0,54.26622217658986,2321.6595548254377,0,0,0,0,1,0,0,50.66299397983643,0.019303621026676588,1,2432.756938075734,1
0,0,0,0,48,0,0,0,0,0,0,0,0,1,66.97213378694347,3190.595262362213,0,0,0,0,0,1,0,65.03775884786423,0.015224217646762645,1,3217.004812214344,1
1,0,0,0,67,1,1,0,0,0,0,0,0,1,26.1,1759.55,0,1,0,1,0,0,1,25.875735294117646,0.038056289227798135,0,1748.7,0
0,0,0,0,31,1,1,0,1,1,0,1,1,1,103.45,3066.45,1,0,1,0,0,1,0,95.8265625,0.01010611419909045,1,3206.9500000000003,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.906994963811087,19.906994963811087,0,1,0,0,0,0,0,9.953497481905544,0.04783176982105849,0,19.906994963811087,1
0,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,0,0,1,0,0,0,0,42.945283018867926,0.02283606341399148,1,2301.0,0
0,0,0,0,23,1,0,0,1,0,0,0,0,0,81.06614589656266,1870.4086347864234,1,0,0,0,0,1,0,75.54445864964622,0.012704606325155883,1,1926.321860353574,1
0,0,0,0,15,1,1,0,0,0,0,1,0,1,87.42499963915473,1378.824553487661,1,0,0,0,0,0,0,83.32274732882783,0.011340549745492841,0,1358.8641071918291,1
0,0,0,0,25,1,0,0,0,0,0,0,0,1,20.15,536.35,0,1,0,0,0,0,1,20.628846153846155,0.04652461151949381,0,503.74999999999994,0
1,1,1,0,72,1,1,1,1,1,0,1,1,1,84.1,6129.65,0,0,0,1,1,0,0,83.96780821917808,0.011744268552274229,2,6055.2,0
0,0,1,0,56,1,1,0,0,0,0,1,1,1,98.17771979352513,5509.440774024984,1,0,0,0,0,0,0,96.57652393005439,0.010171388620113105,0,5502.5774202858165,1
0,0,1,1,40,1,0,0,0,0,0,0,0,1,20.4,745.3,0,1,0,0,0,0,0,18.178048780487803,0.05359774889454643,0,816.0,0
1,0,0,0,9,1,1,0,0,0,0,0,0,1,75.2,633.85,1,0,0,0,1,0,0,63.385000000000005,0.014176577144207293,0,676.8000000000001,0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,0,0,0,0,1,0,35.0,0.014084507042253521,0,70.0,1
1,0,1,1,52,1,0,0,1,1,1,0,0,0,85.8,4433.3,1,0,0,0,0,0,0,83.64716981132077,0.011726766344180592,2,4461.599999999999,0
0,0,0,0,61,1,1,0,0,0,0,1,1,1,106.01705039960171,6544.309812212525,1,0,0,0,0,1,0,105.55338406794395,0.009319737500499433,1,6467.0400743757045,1
0,0,0,0,4,0,0,0,0,0,0,0,0,1,24.48848143998841,97.66916346097392,0,0,0,0,0,0,0,19.533832692194785,0.04057108330096338,0,97.95392575995363,1
0,0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,144.55,1,0,0,0,0,1,0,48.18333333333334,0.013740982480247337,0,160.5,1
1,0,0,1,61,1,1,0,0,0,0,0,0,1,25.0,1498.35,0,1,0,1,1,0,0,24.166935483870965,0.040684296528495686,0,1525.0,0
1,0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,1,0,0,0,0,1,0,47.925,0.010325245224574084,1,95.85,0
1,0,1,1,64,1,0,0,0,0,0,0,0,0,20.2,1277.75,0,1,0,1,0,0,1,19.657692307692308,0.05004887585532747,0,1292.8,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,74.57986565452507,74.57986565452507,1,0,0,0,0,1,0,37.28993282726253,0.013231096047513711,0,74.57986565452507,1
1,0,1,0,49,1,0,0,1,1,0,1,1,0,99.4,5025.0,1,0,0,0,0,1,0,100.5,0.009749303621169917,1,4870.6,0
0,0,0,0,69,1,0,0,1,0,1,1,1,1,104.12061943855284,7257.474923668115,1,0,1,0,0,0,0,103.67821319525879,0.00950615959036502,2,7184.322741260145,1
0,1,1,0,45,1,1,0,0,0,0,0,0,0,24.7,1174.35,0,1,1,0,1,0,0,25.529347826086955,0.03828646786063726,0,1111.5,0
0,0,1,1,64,1,1,1,1,1,0,0,0,1,91.8,5960.5,1,0,0,0,0,1,0,91.7,0.010735553132600856,2,5875.2,0
0,0,0,0,66,1,1,0,0,1,1,1,1,1,109.97429210083217,7462.972426623898,1,0,0,0,0,0,0,110.44133506255734,0.008925174421257395,1,7322.622514007595,1
0,0,0,0,10,0,0,0,0,0,0,0,0,0,20.27845200205248,214.77663124340967,0,0,0,0,0,0,1,18.251820725948267,0.050157464414162356,0,218.53566064293497,1
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.65,144.15,1,0,0,0,0,1,0,48.050000000000004,0.013778849466069583,0,161.3,1
0,0,0,0,4,0,0,0,0,0,0,0,0,1,45.9775182736217,197.79429200251317,0,0,0,0,0,0,0,39.55885840050264,0.020122664038822367,0,183.9100730944868,1
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.2,146.05,1,0,0,0,0,1,0,48.68333333333334,0.013600816048962936,0,160.4,1
0,0,0,0,8,1,0,0,0,0,0,0,1,1,54.75,438.05,0,0,0,0,1,0,0,48.672222222222224,0.018221159321261816,0,438.0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,60.86474985876652,230.65037814572932,0,0,0,0,0,0,0,45.68066465279776,0.01748868295129524,0,246.18836875731623,1
0,0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,1189.9,0,1,0,1,0,0,1,19.50655737704918,0.050382063985221257,0,1197.0,0
1,0,0,0,7,1,1,0,0,0,0,0,0,1,74.9,541.15,1,0,0,0,0,1,0,67.64375,0.012911555842479019,0,524.3000000000001,1
1,0,1,0,55,1,1,0,0,1,1,1,1,0,106.57538490843878,5889.604149459442,1,0,0,0,0,0,0,103.76446154400284,0.009478051026353572,1,5941.925670315524,1
0,0,0,0,25,1,1,0,1,0,0,0,0,0,86.58272711885354,2130.078971832978,1,0,0,0,0,1,0,80.77510990827396,0.012048709707621763,1,2197.640374376808,1
0,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,0,0,0,0,1,0,0,41.47,0.01919846412287017,1,203.8,0
1,0,1,1,46,1,1,1,0,1,1,0,1,0,99.65,4630.2,1,0,0,1,0,0,1,98.51489361702127,0.009932630851615132,2,4583.900000000001,0
1,0,0,0,32,1,0,0,0,1,1,0,0,1,94.31463218754465,2891.8529304987574,0,0,0,0,0,0,0,91.19067469155493,0.01112312266075877,1,2893.3205033381796,1
0,0,0,0,25,1,0,0,0,0,0,0,0,1,19.5,516.3,0,1,1,0,0,0,0,19.857692307692307,0.048327856176300026,0,487.5,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,1,0,0,0,0,1,10.025,0.047505938242280284,0,20.05,1
1,0,0,0,22,1,1,0,0,0,0,0,0,0,26.25,605.9,0,1,0,1,0,0,1,26.343478260869563,0.036249794035261164,0,577.5,0
0,0,0,1,21,1,0,0,0,0,0,0,0,0,45.65,985.05,0,0,0,0,0,0,1,44.775,0.021297094467826176,0,958.65,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.334007077962323,31.334007077962323,0,0,0,0,0,0,1,15.667003538981161,0.03092800439214584,1,31.334007077962323,1
1,1,1,0,37,1,1,0,0,0,0,0,0,1,75.524183787976,2869.220250038994,1,0,0,0,0,0,0,74.28667361402643,0.01311029136994304,0,2841.580235697821,1
1,0,0,0,4,0,0,0,0,0,0,0,0,1,24.25,96.05,0,0,0,0,0,0,1,19.21,0.04121586810922205,0,97.0,1
1,0,1,1,67,1,1,1,0,1,1,1,1,1,109.4,7281.6,1,0,1,0,0,1,0,107.08235294117648,0.009200010985087742,2,7329.8,0
1,1,1,0,65,1,1,1,1,1,0,1,1,1,109.4,7227.45,1,0,0,0,1,0,0,109.50681818181818,0.008992245917174499,2,7111.0,0
0,0,1,0,15,1,1,0,0,1,1,1,1,1,103.45,1539.8,1,0,0,0,0,1,0,96.2375,0.009735202492211839,1,1551.75,0
1,1,0,0,59,1,1,0,0,1,0,1,1,1,99.5,5890.0,1,0,1,0,0,1,0,98.16666666666667,0.010015277542013241,0,5870.5,0
0,0,0,0,7,1,0,1,0,0,0,0,0,1,51.0,354.05,0,0,0,0,0,0,1,44.25625,0.019715533023517813,1,357.0,1
1,0,1,1,39,1,0,0,0,1,0,1,0,1,59.85,2341.5,0,0,0,0,0,0,1,58.5375,0.016648879402347917,0,2334.15,0
0,0,1,1,21,1,0,0,1,0,1,0,0,0,89.65248027843658,1896.0593351092677,1,0,0,0,0,0,0,84.68831945561725,0.01135941055691336,2,1917.5013605167183,1
1,0,1,0,57,1,1,1,0,0,0,1,1,1,99.65,5497.05,1,0,0,0,0,1,0,94.77672413793104,0.010367312046998482,1,5680.05,0
0,0,1,0,32,1,1,1,0,0,1,1,0,1,72.8,2333.05,0,0,1,0,1,0,0,70.69848484848485,0.01371007476275144,2,2329.6,0
0,0,1,0,58,1,1,0,0,1,0,1,1,0,100.35,5681.1,1,0,1,0,1,0,0,96.28983050847458,0.010207493708312067,0,5820.299999999999,0
0,0,0,0,13,0,0,0,0,0,0,1,1,1,51.20002078892155,712.0323992825305,0,0,0,0,0,1,0,47.87821811774038,0.019462769648039904,0,710.17768781334,1
0,0,0,0,58,1,1,0,0,0,0,1,1,1,92.17174227372864,5278.581221037525,0,0,0,0,0,0,0,89.8639440233574,0.01101245259381584,0,5321.806917877398,1
0,0,0,0,66,1,0,0,1,0,0,0,1,1,90.96823773215677,6055.029276467349,1,0,1,0,0,0,0,89.43750630700043,0.0110198381699666,1,6067.821737334608,1
0,1,1,0,18,1,0,1,0,0,0,0,1,1,59.1,1011.05,0,0,0,0,1,0,0,53.21315789473684,0.01778568252556692,1,1063.8,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,73.53103398837628,216.5866429157857,1,0,0,0,0,0,0,54.14666072894642,0.013788405991942396,0,220.59310196512885,1
0,0,0,0,18,0,0,1,0,1,0,0,0,0,33.6,550.35,0,0,0,0,0,0,1,28.96578947368421,0.03264713884102657,1,604.8000000000001,0
1,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,0,0,0,0,0,1,0,27.258333333333336,0.030385900941962928,2,171.25,0
0,0,0,0,22,0,0,0,0,1,1,1,1,0,56.75,1304.85,0,0,0,1,0,0,0,56.73260869565217,0.01684726423402382,1,1248.5,0
1,1,0,0,2,1,1,0,0,1,0,0,0,1,78.55,149.55,1,0,0,0,0,1,0,49.85,0.01328462304882099,0,157.1,1
0,0,0,0,5,1,0,0,0,0,0,0,0,1,81.62246627298178,391.2269004862024,1,0,0,0,0,0,0,65.20448341436708,0.012749027014019892,0,408.1123313649089,1
0,0,1,0,56,1,0,0,0,0,0,0,0,0,19.95,1126.75,0,1,1,0,1,0,0,19.767543859649123,0.049656395477721126,0,1117.2,0
0,0,1,0,72,1,1,0,1,1,1,1,1,0,85.95,6151.9,0,0,0,1,0,0,0,84.27260273972603,0.011701799151619563,2,6188.400000000001,0
0,0,0,0,48,0,0,0,0,0,0,1,0,0,57.85723332165133,2567.4469397485323,0,0,0,0,0,1,0,56.654230207422,0.018784375612875145,0,2555.820617742501,1
0,0,0,0,22,1,1,0,1,0,0,1,1,1,100.65,2415.95,1,0,0,0,0,1,0,105.04130434782608,0.00910238110014688,1,2214.3,0
1,1,0,0,28,1,1,0,1,1,1,0,0,0,64.45,1867.6,0,0,0,0,0,0,0,64.39999999999999,0.014984480359627529,2,1804.6000000000001,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.35,20.35,0,1,0,0,0,0,1,10.175,0.046838407494145196,0,20.35,0
0,0,0,0,24,1,0,0,0,0,0,1,0,1,90.47817099953225,2266.7296626469806,1,0,0,0,0,0,0,90.66918650587924,0.010584196298995952,0,2171.476103988774,1
1,0,0,0,66,1,1,0,1,0,0,1,0,1,88.9,6000.1,1,0,1,0,0,0,0,89.55373134328359,0.010997983702987785,1,5867.400000000001,0
1,1,1,0,12,1,1,0,1,1,0,1,0,1,98.1,1060.2,1,0,0,0,0,1,0,81.55384615384615,0.011307953260459856,1,1177.1999999999998,1
1,0,0,0,5,1,0,0,0,0,0,0,1,1,88.97979802966397,455.48883360880654,1,0,0,0,0,0,0,75.91480560146776,0.010953602942802149,1,444.89899014831985,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,48.728465235545926,90.40421985396823,0,0,0,0,1,0,0,30.134739951322743,0.021892242768420233,0,97.45693047109185,1
0,1,1,0,6,1,1,0,0,1,0,0,0,1,80.8,457.1,1,0,0,0,0,1,0,65.3,0.01309757694826457,0,484.79999999999995,0
0,0,0,0,22,1,1,0,1,0,0,0,0,1,78.85,1600.25,1,0,0,0,0,0,1,69.57608695652173,0.013739266198282592,1,1734.6999999999998,0
1,1,1,0,37,1,0,0,0,0,0,0,0,0,19.6,727.8,0,1,1,0,0,0,1,19.152631578947368,0.050768386388583976,0,725.2,0
0,0,1,0,56,1,0,0,0,0,0,1,1,0,89.7,4952.95,1,0,0,0,0,0,1,86.8938596491228,0.011304110861030087,0,5023.2,0
1,0,0,0,26,1,0,0,0,0,0,1,0,1,87.61729314258369,2367.777604896072,1,0,0,0,0,1,0,85.33379534034344,0.01131271541345331,0,2341.356068190406,1
1,0,1,0,60,0,0,0,1,1,1,1,1,0,60.8,3603.45,0,0,0,1,1,0,0,59.07295081967213,0.016646090249552638,2,3648.0,0
0,0,1,1,37,1,0,1,0,1,1,0,0,1,58.75,2203.1,0,0,1,0,0,0,1,57.97631578947368,0.016786897146227487,2,2173.75,0
0,1,0,0,44,1,0,0,0,0,0,0,1,1,83.22056352396105,3609.9165829310828,1,0,0,0,0,1,0,79.59798643725438,0.012405640739437798,0,3693.373671324189,1
0,0,1,1,72,1,1,1,0,1,0,1,1,1,105.55,7542.25,1,0,0,1,0,0,0,103.31849315068493,0.009544957412255991,1,7599.599999999999,0
0,0,0,0,72,1,1,0,1,1,0,1,1,1,103.65,7634.8,1,0,0,1,0,1,0,104.58630136986302,0.00942926739830797,1,7462.8,0
0,0,0,0,68,1,1,0,0,0,1,1,1,1,105.33358573504199,7210.31431483878,1,0,0,0,0,0,0,103.4748778286552,0.009524682260050026,2,7233.991515132309,1
1,0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,1,0,0,1,0,0,0,97.64791666666666,0.010097203359097794,2,7135.5,0
0,0,0,1,1,1,0,0,0,0,0,0,0,1,44.4,44.4,0,0,0,0,0,1,0,22.2,0.022026431718061675,0,44.4,1
0,0,1,1,32,0,0,0,0,1,1,0,0,1,36.25,1151.05,0,0,1,0,0,0,1,34.880303030303025,0.027776572197387266,1,1160.0,0
0,0,0,0,5,1,0,1,0,1,0,0,0,1,55.8,274.35,0,0,0,0,0,0,1,45.725,0.018158707100054475,1,279.0,0
0,0,0,0,55,1,0,1,1,0,0,1,1,1,100.9,5552.05,1,0,1,0,0,0,1,99.14375,0.009904466914578474,2,5549.5,0
0,1,0,0,3,1,1,0,0,1,0,1,0,0,91.05,289.1,1,0,0,0,0,1,0,72.275,0.010341261633919338,0,273.15,1
1,0,0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,0,0,0,1,0,0,1,35.018181818181816,0.02722323049001815,2,737.1,0
0,0,1,1,43,1,0,1,0,1,1,1,1,1,79.15,3566.6,0,0,0,1,1,0,0,81.05909090909091,0.012052920731023658,2,3403.4500000000003,0
1,1,0,0,3,1,0,0,0,0,0,0,0,0,45.0,127.1,0,0,0,0,0,1,0,31.775,0.0234192037470726,0,135.0,1
1,1,0,0,1,1,0,0,0,0,0,1,0,0,78.45,78.45,1,0,0,0,0,1,0,39.225,0.012586532410320955,0,78.45,1
1,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0,1,1,0,0,0,1,20.254901960784313,0.048355899419729204,0,967.5000000000001,0
1,0,1,0,24,1,1,1,1,1,0,0,0,0,66.3,1559.45,0,0,0,0,0,0,1,62.378,0.015380178794578486,2,1591.1999999999998,0
0,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,1,0,0,1,0,0,0,110.15958904109588,0.008952273193536956,2,8082.0,0
0,0,1,0,72,1,0,0,0,0,0,0,0,0,20.7,1492.1,0,1,0,1,0,0,0,20.43972602739726,0.04822182037371911,0,1490.3999999999999,0
0,0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,1,0,0,0,0,1,0,77.1875,0.011863035858722027,1,812.3499999999999,1
0,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,1,0,1,0,1,0,0,103.25342465753425,0.009550971678715926,3,7552.8,0
0,0,1,0,40,1,0,0,1,1,0,0,0,0,80.8,3132.75,1,0,1,0,0,1,0,76.40853658536585,0.012764260071798962,1,3232.0,0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,89.9,89.9,1,0,0,0,0,1,0,44.95,0.011001100110011,0,89.9,1
0,0,1,0,72,1,1,1,0,1,1,1,1,0,86.65,6094.25,0,0,0,1,1,0,0,83.48287671232876,0.011812476928755998,2,6238.8,0
1,1,1,0,71,1,0,0,1,1,0,0,1,0,89.45,6435.25,1,0,0,1,1,0,0,89.37847222222223,0.011031268207418916,1,6350.95,0
0,0,1,1,72,1,1,1,1,1,0,1,1,1,110.3,7966.9,1,0,0,1,0,0,0,109.13561643835617,0.009036257985165478,2,7941.599999999999,0
0,0,0,0,14,1,0,0,0,0,0,0,0,1,20.05,299.3,0,1,0,0,0,1,0,19.953333333333333,0.04662004662004662,0,280.7,0
1,0,0,0,29,1,1,0,0,0,0,1,1,0,98.62347424000255,2900.1247958364042,1,0,0,0,0,0,0,96.67082652788014,0.009997593475679984,0,2860.080752960074,1
0,0,0,0,30,1,1,1,0,0,0,0,1,1,64.5,1888.45,0,0,0,0,0,0,1,60.917741935483875,0.015877636349202147,1,1935.0,0
0,0,1,1,71,1,1,1,1,1,1,1,1,0,90.3,6287.3,0,0,0,1,1,0,0,87.32361111111112,0.011290809916829667,3,6411.3,0
1,0,1,1,67,1,1,1,0,0,1,0,1,1,94.35,6341.45,1,0,1,0,1,0,0,93.25661764705882,0.010563741141041711,2,6321.45,1
1,0,0,0,13,1,1,0,0,0,0,0,1,1,82.2782249271553,1125.915884951591,1,0,0,0,0,1,0,80.42256321082792,0.011536035852856836,0,1069.6169240530191,1
0,0,1,0,1,1,0,1,0,0,0,1,1,1,95.0,95.0,1,0,0,0,0,1,0,47.5,0.010416666666666666,1,95.0,1
1,0,0,0,11,1,1,0,0,0,0,0,0,1,82.95908749347066,907.5297215408724,1,0,0,0,0,0,0,73.976737449351,0.0124186334851614,0,934.7258776991383,1
0,0,0,0,62,1,0,0,0,0,0,0,1,1,95.90362566794325,6115.8696873991985,1,0,1,0,0,0,0,96.10453924661692,0.010249661617477002,0,6008.3674861151985,1
1,0,0,0,26,1,0,0,1,1,0,0,0,1,56.05,1553.2,0,0,1,0,0,0,1,57.525925925925925,0.01672886372410243,1,1457.3,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.96898021336275,36.316430746769626,0,1,0,0,0,0,1,12.105476915589877,0.05363200870107155,0,39.9379604267255,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.8125576305405,44.8125576305405,0,0,0,0,0,0,0,22.40627881527025,0.02182845410414303,0,44.8125576305405,1
0,0,0,0,24,1,1,0,0,0,0,1,0,1,87.65111237887272,2074.320365859388,1,0,0,0,0,1,0,80.86839747691921,0.011950061674788324,0,2162.4076656230486,1
0,0,0,1,13,1,0,0,0,0,0,1,1,0,66.4,831.75,0,0,0,0,1,0,0,59.410714285714285,0.015610927649354548,0,863.2,0
0,1,1,0,29,1,1,0,0,0,0,1,0,1,93.75317150918966,2651.596405447671,1,0,0,0,0,0,0,87.73354029889951,0.01102628593975067,0,2739.980470984788,1
1,0,1,0,68,0,0,1,0,1,0,1,1,1,54.4,3723.65,0,0,1,0,0,1,0,53.96594202898551,0.018256748956277772,1,3699.2,0
0,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,0,0,1,1,0,0,57.249315068493146,0.01722405626525047,3,3992.4,0
0,0,1,0,46,1,1,1,1,1,0,1,0,1,99.7016426080984,4537.360163877302,1,0,0,0,0,1,0,95.51069704292851,0.010248728857696733,2,4636.833402254722,1
0,0,0,0,45,1,0,0,1,0,0,0,1,0,98.47703932629925,4390.02863104481,1,0,0,0,0,1,0,95.57147433902557,0.010272063382136053,1,4426.109305883671,1
0,1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,0,0,0,0,1,0,69.79848484848485,0.01388677935209495,0,2396.8,1
1,0,0,1,37,1,0,0,0,0,0,0,0,0,20.3,755.4,0,1,1,0,0,0,0,19.878947368421052,0.04891591750396616,0,751.1,0
0,0,1,1,67,1,0,0,0,0,0,0,0,1,19.4,1284.2,0,1,0,1,1,0,0,18.88529411764706,0.05213196389666978,0,1299.8,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,45.90045212185141,191.1823632975588,0,0,0,0,0,0,0,38.491012471434836,0.020682282015759338,0,182.1665750844644,1
1,0,0,0,20,1,0,0,0,0,0,0,0,0,86.25534831804264,1749.2733136971656,1,0,0,0,0,0,0,82.83135698141785,0.011645356416876364,0,1733.6416651174268,1
1,0,0,0,12,1,1,0,0,0,0,0,1,1,86.55,1066.9,1,0,0,0,0,1,0,82.06923076923077,0.01123700721041296,0,1038.6,0
0,0,0,0,48,1,0,0,0,0,0,0,0,0,76.06454747651186,3666.1464575898044,1,0,0,0,0,0,0,74.08811734221848,0.013224322800723394,0,3687.061124169339,1
1,1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,1,0,0,0,0,1,0,69.24,0.01152073732718894,0,356.8,1
1,0,0,0,11,1,1,0,0,1,0,1,0,1,89.2,990.3,1,0,0,0,0,1,0,82.52499999999999,0.011096539897104813,0,981.2,0
1,0,1,1,58,0,0,0,0,1,1,1,1,1,55.5,3166.9,0,0,0,1,1,0,0,53.67627118644068,0.018308658732914547,1,3219.0,0
0,1,1,0,57,1,1,0,1,1,0,1,0,1,71.1,4140.1,0,0,1,0,1,0,0,71.38103448275862,0.01376445871869793,1,4052.7,0
0,1,0,0,45,1,1,0,0,0,0,1,1,1,105.81296590714629,4698.1982120081175,1,0,0,0,0,0,0,102.41094134908663,0.00958198382410034,1,4745.810185443384,1
0,0,1,1,6,1,0,0,0,0,0,0,0,1,20.4,107.6,0,1,0,1,1,0,0,15.37142857142857,0.05524861878453039,0,122.39999999999999,0
0,0,1,0,37,1,0,0,0,1,1,0,1,1,90.35,3419.3,1,0,0,0,0,1,0,89.98157894736842,0.010817764523579802,1,3342.95,0
1,0,0,0,13,1,0,0,1,1,0,0,0,1,81.15,952.3,1,0,0,0,0,1,0,68.02142857142857,0.013636840448966748,1,1054.95,1
1,0,0,0,13,1,1,0,0,0,0,0,1,1,85.95,1215.65,1,0,0,0,0,1,0,86.83214285714287,0.010685077877779147,0,1117.3500000000001,0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,95.4721789535836,95.4721789535836,1,0,0,0,0,1,0,47.7360894767918,0.010365685891210048,0,95.4721789535836,1
0,0,0,0,12,1,0,0,0,0,0,0,1,1,79.95,1043.4,1,0,0,0,0,0,0,80.26153846153846,0.011489850631941783,0,959.4000000000001,0
0,0,0,0,54,1,0,0,0,0,0,0,0,0,20.0,1149.65,0,1,0,1,0,0,1,20.902727272727276,0.04692999608916699,0,1080.0,0
0,0,1,0,16,0,0,0,0,0,0,0,0,1,72.44336116890412,1176.105000369524,0,0,0,0,0,0,0,67.6175478080082,0.014029928697723175,1,1187.3986676942409,1
1,0,0,0,6,0,0,0,0,0,0,0,0,1,48.78454144828215,289.03889321462793,0,0,0,0,0,0,0,40.30473175225852,0.021327934740940007,1,300.260509243327,1
1,0,1,1,27,1,0,0,0,0,0,0,0,0,19.9,550.1,0,1,0,1,0,0,1,19.646428571428572,0.04899292324442025,0,537.3,0
0,0,1,1,71,1,1,1,1,1,1,1,1,0,90.35,6325.25,0,0,0,1,0,1,0,87.85069444444444,0.011223078442995455,3,6414.849999999999,0
0,0,1,0,69,0,0,0,1,0,0,0,0,0,50.193194497945505,3518.988547294544,0,0,0,0,0,0,0,49.71466016030657,0.019889973769952055,1,3503.3533237888814,1
